day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-1;107500;KELP;2018;25;;;;;2022;25;;;;;2020.0;728.584228515625
-1;107500;RAINFOREST_RESIN;9995;25;;;;;10002;5;10005;25;;;9998.5;2182.0
-1;107600;RAINFOREST_RESIN;9998;3;9996;1;9995;30;10004;1;10005;30;;;10001.0;2182.0
-1;107600;KELP;2018;31;;;;;2020;4;2021;31;;;2019.0;728.51708984375
-1;107700;KELP;2018;24;;;;;2021;24;;;;;2019.5;727.4716796875
-1;107700;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;2182.0
-1;107800;RAINFOREST_RESIN;9996;2;9995;20;;;10002;8;10004;2;10005;20;9999.0;2182.0
-1;107800;KELP;2018;22;;;;;2021;22;;;;;2019.5;727.554931640625
-1;107900;KELP;2018;1;2017;28;;;2021;29;;;;;2019.5;727.38330078125
-1;107900;RAINFOREST_RESIN;9996;1;9995;28;;;10002;4;10004;1;10005;28;9999.0;2182.0
-1;108000;RAINFOREST_RESIN;9996;1;9995;26;;;9998;11;10004;1;10005;26;9997.0;2182.0
-1;108000;KELP;2018;1;2017;26;;;2021;27;;;;;2019.5;727.4091796875
-1;108100;KELP;2018;25;;;;;2021;25;;;;;2019.5;727.466552734375
-1;108100;RAINFOREST_RESIN;9995;25;;;;;9998;1;10005;25;;;9996.5;2204.0
-1;108200;RAINFOREST_RESIN;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;2206.0
-1;108200;KELP;2017;31;;;;;2019;1;2021;31;;;2018.0;727.071044921875
-1;108300;KELP;2017;21;;;;;2021;21;;;;;2019.0;726.7734375
-1;108300;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;2206.0
-1;108400;RAINFOREST_RESIN;9996;1;9995;25;;;10002;8;10004;1;10005;25;9999.0;2206.0
-1;108400;KELP;2019;1;2017;26;;;2020;26;;;;;2019.5;725.73974609375
-1;108500;KELP;2017;24;;;;;2020;25;;;;;2018.5;726.38671875
-1;108500;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;2206.0
-1;108600;RAINFOREST_RESIN;9996;1;9995;26;;;9998;4;10004;1;10005;26;9997.0;2206.0
-1;108600;KELP;2017;27;;;;;2020;27;;;;;2018.5;726.7119140625
-1;108700;KELP;2017;23;;;;;2020;23;;;;;2018.5;726.7025146484375
-1;108700;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;2214.0
-1;108800;KELP;2017;20;;;;;2020;20;;;;;2018.5;726.5882568359375
-1;108800;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;2214.0
-1;108900;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;2214.0
-1;108900;KELP;2017;31;;;;;2021;31;;;;;2019.0;726.9180908203125
-1;109000;RAINFOREST_RESIN;9995;20;;;;;10002;2;10005;20;;;9998.5;2214.0
-1;109000;KELP;2018;4;2017;20;;;2021;20;;;;;2019.5;726.85986328125
-1;109100;KELP;2017;27;;;;;2019;5;2021;28;;;2018.0;726.941650390625
-1;109100;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;2214.0
-1;109200;KELP;2017;27;;;;;2021;27;;;;;2019.0;726.9371337890625
-1;109200;RAINFOREST_RESIN;9998;2;9996;2;9995;25;10004;2;10005;25;;;10001.0;2214.0
-1;109300;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;2214.0
-1;109300;KELP;2017;22;;;;;2020;21;;;;;2018.5;726.7784423828125
-1;109400;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;2214.0
-1;109400;KELP;2017;21;;;;;2021;21;;;;;2019.0;727.197265625
-1;109500;KELP;2018;33;;;;;2021;30;;;;;2019.5;722.421875
-1;109500;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;2214.0
-1;109600;KELP;2018;29;;;;;2021;29;;;;;2019.5;719.76953125
-1;109600;RAINFOREST_RESIN;9996;2;9995;27;;;9998;1;10004;2;10005;27;9997.0;2214.0
-1;109700;RAINFOREST_RESIN;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;2216.0
-1;109700;KELP;2018;26;;;;;2021;27;;;;;2019.5;720.515625
-1;109800;RAINFOREST_RESIN;10002;1;9996;2;9995;22;10004;2;10005;22;;;10003.0;2216.0
-1;109800;KELP;2018;24;;;;;2021;24;;;;;2019.5;719.98046875
-1;109900;KELP;2018;27;;;;;2021;27;;;;;2019.5;719.232421875
-1;109900;RAINFOREST_RESIN;10002;1;9995;27;;;10005;27;;;;;10003.5;2218.0
-1;110000;KELP;2018;22;;;;;2021;22;;;;;2019.5;719.388671875
-1;110000;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;2220.0
-1;110100;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;2244.0
-1;110100;KELP;2018;23;;;;;2021;24;;;;;2019.5;720.0234375
-1;110200;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;2244.0
-1;110200;KELP;2018;20;;;;;2020;3;2021;20;;;2019.0;722.07421875
-1;110300;KELP;2018;22;;;;;2021;22;;;;;2019.5;720.72265625
-1;110300;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;2244.0
-1;110400;KELP;2018;23;;;;;2021;30;;;;;2019.5;719.859375
-1;110400;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;2244.0
-1;110500;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;2284.0
-1;110500;KELP;2018;21;;;;;2022;21;;;;;2020.0;718.486328125
-1;110600;RAINFOREST_RESIN;10002;8;9995;28;;;10005;28;;;;;10003.5;2284.0
-1;110600;KELP;2020;1;2018;28;;;2022;28;;;;;2021.0;718.984375
-1;110700;KELP;2020;3;2018;26;;;2021;2;2022;24;;;2020.5;719.0546875
-1;110700;RAINFOREST_RESIN;9998;3;9996;2;9995;24;10004;2;10005;24;;;10001.0;2300.0
-1;110800;KELP;2018;30;;;;;2022;30;;;;;2020.0;717.017578125
-1;110800;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;2300.0
-1;110900;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;2300.0
-1;110900;KELP;2018;24;;;;;2022;24;;;;;2020.0;715.416015625
-1;111000;RAINFOREST_RESIN;9996;2;9995;22;;;9998;1;10004;2;10005;22;9997.0;2300.0
-1;111000;KELP;2021;1;2019;24;;;2022;24;;;;;2021.5;713.04296875
-1;111100;KELP;2019;27;;;;;2022;27;;;;;2020.5;715.2958984375
-1;111100;RAINFOREST_RESIN;9996;2;9995;25;;;9998;4;10004;2;10005;25;9997.0;2317.0
-1;111200;KELP;2019;22;;;;;2021;1;2022;22;;;2020.0;726.30078125
-1;111200;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;2325.0
-1;111300;RAINFOREST_RESIN;9996;1;9995;29;;;9998;3;10004;1;10005;29;9997.0;2325.0
-1;111300;KELP;2019;31;;;;;2022;30;;;;;2020.5;723.10546875
-1;111400;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;2331.0
-1;111400;KELP;2019;24;;;;;2022;24;;;;;2020.5;724.4453125
-1;111500;KELP;2021;1;2019;28;;;2022;22;;;;;2021.5;724.84765625
-1;111500;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;2331.0
-1;111600;KELP;2019;39;;;;;2022;32;;;;;2020.5;726.6484375
-1;111600;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;2331.0
-1;111700;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;2331.0
-1;111700;KELP;2019;24;;;;;2022;22;;;;;2020.5;723.86328125
-1;111800;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;2331.0
-1;111800;KELP;2019;28;;;;;2022;22;;;;;2020.5;723.078125
-1;111900;KELP;2019;22;;;;;2022;22;;;;;2020.5;727.53515625
-1;111900;RAINFOREST_RESIN;9996;2;9995;20;;;10002;5;10004;2;10005;20;9999.0;2331.0
-1;112000;KELP;2018;26;;;;;2020;4;2021;26;;;2019.0;741.58203125
-1;112000;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;2331.0
-1;112100;RAINFOREST_RESIN;9996;2;9995;20;;;9998;5;10002;7;10004;2;9997.0;2331.0
-1;112100;KELP;2018;22;;;;;2022;22;;;;;2020.0;734.84375
-1;112200;RAINFOREST_RESIN;9998;1;9996;2;9995;26;10004;2;10005;26;;;10001.0;2341.0
-1;112200;KELP;2020;1;2018;28;;;2022;28;;;;;2021.0;736.26953125
-1;112300;KELP;2018;31;;;;;2021;26;;;;;2019.5;740.05078125
-1;112300;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;2341.0
-1;112400;KELP;2018;29;;;;;2021;29;;;;;2019.5;740.3671875
-1;112400;RAINFOREST_RESIN;9998;9;9996;1;9995;28;10004;1;10005;28;;;10001.0;2341.0
-1;112500;RAINFOREST_RESIN;9996;2;9995;21;;;10002;3;10004;2;10005;21;9999.0;2341.0
-1;112500;KELP;2018;23;;;;;2021;23;;;;;2019.5;739.67578125
-1;112600;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;2341.0
-1;112600;KELP;2018;30;;;;;2021;30;;;;;2019.5;740.21484375
-1;112700;KELP;2018;29;;;;;2021;29;;;;;2019.5;745.30078125
-1;112700;RAINFOREST_RESIN;9996;1;9995;28;;;10002;7;10004;1;10005;28;9999.0;2341.0
-1;112800;KELP;2018;29;;;;;2021;22;;;;;2019.5;745.34765625
-1;112800;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;2341.0
-1;112900;RAINFOREST_RESIN;9998;1;9996;2;9995;20;10004;2;10005;20;;;10001.0;2341.0
-1;112900;KELP;2018;22;;;;;2021;22;;;;;2019.5;745.79296875
-1;113000;RAINFOREST_RESIN;10002;4;9996;1;9995;26;10004;1;10005;26;;;10003.0;2341.0
-1;113000;KELP;2018;27;;;;;2020;4;2021;27;;;2019.0;746.95703125
-1;113100;KELP;2018;21;;;;;2021;21;;;;;2019.5;740.703125
-1;113100;RAINFOREST_RESIN;9998;3;9996;1;9995;20;10004;1;10005;20;;;10001.0;2349.0
-1;113200;KELP;2018;38;;;;;2021;31;;;;;2019.5;749.90625
-1;113200;RAINFOREST_RESIN;9996;2;9995;29;;;10002;10;10004;2;10005;29;9999.0;2349.0
-1;113300;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;2349.0
-1;113300;KELP;2018;17;;;;;2021;22;;;;;2019.5;748.359375
-1;113400;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;2349.0
-1;113400;KELP;2018;21;;;;;2021;21;;;;;2019.5;748.98046875
-1;113500;KELP;2018;21;;;;;2021;21;;;;;2019.5;747.80859375
-1;113500;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;2349.0
-1;113600;KELP;2018;25;;;;;2021;25;;;;;2019.5;750.68359375
-1;113600;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;2349.0
-1;113700;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;2349.0
-1;113700;KELP;2018;6;2017;21;;;2021;21;;;;;2019.5;755.15625
-1;113800;RAINFOREST_RESIN;10002;1;9996;2;9995;22;10004;2;10005;22;;;10003.0;2349.0
-1;113800;KELP;2017;24;;;;;2021;24;;;;;2019.0;761.953125
-1;113900;KELP;2017;29;;;;;2021;29;;;;;2019.0;775.68359375
-1;113900;RAINFOREST_RESIN;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;2357.0
-1;114000;KELP;2017;30;;;;;2020;2;2021;28;;;2018.5;783.41015625
-1;114000;RAINFOREST_RESIN;9996;2;9995;28;;;9998;11;10004;2;10005;28;9997.0;2357.0
-1;114100;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;2379.0
-1;114100;KELP;2020;1;2018;3;2017;32;2021;32;;;;;2020.5;776.86328125
-1;114200;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;2379.0
-1;114200;KELP;2017;25;;;;;2021;25;;;;;2019.0;775.80078125
-1;114300;KELP;2018;30;;;;;2021;29;;;;;2019.5;764.5703125
-1;114300;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;2379.0
-1;114400;KELP;2018;28;;;;;2021;28;;;;;2019.5;758.796875
-1;114400;RAINFOREST_RESIN;9995;28;;;;;10002;2;10005;28;;;9998.5;2379.0
-1;114500;RAINFOREST_RESIN;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;2388.0
-1;114500;KELP;2018;31;;;;;2021;30;;;;;2019.5;763.515625
-1;114600;RAINFOREST_RESIN;10002;1;9996;1;9995;25;10004;1;10005;25;;;10003.0;2388.0
-1;114600;KELP;2018;26;;;;;2021;26;;;;;2019.5;763.21484375
-1;114700;KELP;2018;34;;;;;2021;28;;;;;2019.5;759.9140625
-1;114700;RAINFOREST_RESIN;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;2390.0
-1;114800;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;2390.0
-1;114800;KELP;2018;26;;;;;2021;26;;;;;2019.5;757.59765625
-1;114900;KELP;2018;21;;;;;2021;21;;;;;2019.5;763.171875
-1;114900;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;2390.0
-1;115000;RAINFOREST_RESIN;9998;8;9996;1;9995;25;10004;1;10005;25;;;10001.0;2390.0
-1;115000;KELP;2018;32;;;;;2021;26;;;;;2019.5;760.2890625
-1;115100;KELP;2020;1;2019;8;2018;25;2022;25;;;;;2021.0;754.4140625
-1;115100;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;2390.0
-1;115200;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;2390.0
-1;115200;KELP;2018;21;;;;;2022;21;;;;;2020.0;756.921875
-1;115300;KELP;2019;5;2018;28;;;2022;28;;;;;2020.5;758.2578125
-1;115300;RAINFOREST_RESIN;9995;28;;;;;9998;1;10002;10;10005;28;9996.5;2390.0
-1;115400;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;2392.0
-1;115400;KELP;2018;24;;;;;2022;24;;;;;2020.0;754.640625
-1;115500;KELP;2018;26;;;;;2022;26;;;;;2020.0;752.390625
-1;115500;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;2392.0
-1;115600;RAINFOREST_RESIN;9998;8;9996;2;9995;27;10004;2;10005;27;;;10001.0;2392.0
-1;115600;KELP;2018;33;;;;;2021;29;;;;;2019.5;760.09375
-1;115700;KELP;2020;1;2018;25;;;2021;25;;;;;2020.5;761.46875
-1;115700;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;2392.0
-1;115800;RAINFOREST_RESIN;9998;9;9996;2;9995;22;10004;2;10005;22;;;10001.0;2392.0
-1;115800;KELP;2018;26;;;;;2021;24;;;;;2019.5;759.8125
-1;115900;KELP;2018;30;;;;;2021;30;;;;;2019.5;760.71875
-1;115900;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;2392.0
-1;116000;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;2392.0
-1;116000;KELP;2018;24;;;;;2021;25;;;;;2019.5;763.1171875
-1;116100;KELP;2018;24;;;;;2021;24;;;;;2019.5;779.7421875
-1;116100;RAINFOREST_RESIN;9996;2;9995;22;;;10002;5;10004;2;10005;22;9999.0;2392.0
-1;116200;RAINFOREST_RESIN;9995;27;;;;;10002;7;10005;27;;;9998.5;2392.0
-1;116200;KELP;2018;27;;;;;2020;3;2021;27;;;2019.0;765.28125
-1;116300;KELP;2017;29;;;;;2021;29;;;;;2019.0;796.8984375
-1;116300;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;2396.0
-1;116400;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;2396.0
-1;116400;KELP;2017;24;;;;;2020;24;;;;;2018.5;826.6328125
-1;116500;KELP;2018;5;2017;29;;;2021;29;;;;;2019.5;803.703125
-1;116500;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;2396.0
-1;116600;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;2396.0
-1;116600;KELP;2017;23;;;;;2021;23;;;;;2019.0;804.6953125
-1;116700;KELP;2017;26;;;;;2021;26;;;;;2019.0;800.1953125
-1;116700;RAINFOREST_RESIN;10002;1;9996;2;9995;24;10004;2;10005;24;;;10003.0;2396.0
-1;116800;RAINFOREST_RESIN;10002;3;9995;30;;;10005;30;;;;;10003.5;2398.0
-1;116800;KELP;2018;6;2017;30;;;2021;30;;;;;2019.5;806.265625
-1;116900;KELP;2017;27;;;;;2019;2;2020;1;2021;26;2018.0;806.734375
-1;116900;RAINFOREST_RESIN;9996;1;9995;26;;;10002;9;10004;1;10005;26;9999.0;2404.0
-1;117000;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;2428.0
-1;117000;KELP;2017;31;;;;;2020;1;2021;30;;;2018.5;805.3984375
-1;117100;KELP;2017;26;;;;;2021;26;;;;;2019.0;802.3671875
-1;117100;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;2428.0
-1;117200;RAINFOREST_RESIN;9996;2;9995;20;;;10002;9;10004;2;10005;20;9999.0;2428.0
-1;117200;KELP;2017;22;;;;;2021;22;;;;;2019.0;799.3984375
-1;117300;KELP;2017;22;;;;;2019;2;2021;22;;;2018.0;802.4140625
-1;117300;RAINFOREST_RESIN;9998;5;9996;1;9995;21;10004;1;10005;21;;;10001.0;2428.0
-1;117400;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;2428.0
-1;117400;KELP;2017;27;;;;;2021;27;;;;;2019.0;793.84375
-1;117500;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;2428.0
-1;117500;KELP;2018;24;;;;;2020;1;2021;26;;;2019.0;789.1875
-1;117600;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;2428.0
-1;117600;KELP;2018;31;;;;;2021;31;;;;;2019.5;787.515625
-1;117700;KELP;2018;1;2017;29;;;2021;30;;;;;2019.5;794.8359375
-1;117700;RAINFOREST_RESIN;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;2428.0
-1;117800;KELP;2018;3;2017;31;;;2021;31;;;;;2019.5;808.0859375
-1;117800;RAINFOREST_RESIN;9996;2;9995;29;;;10002;7;10004;2;10005;29;9999.0;2428.0
-1;117900;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;2428.0
-1;117900;KELP;2017;30;;;;;2018;4;2020;24;;;2017.5;813.0859375
-1;118000;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;2428.0
-1;118000;KELP;2017;28;;;;;2019;5;2020;1;2021;27;2018.0;814.0546875
-1;118100;KELP;2017;25;;;;;2021;25;;;;;2019.0;805.88671875
-1;118100;RAINFOREST_RESIN;9996;2;9995;23;;;10002;6;10004;2;10005;23;9999.0;2428.0
-1;118200;KELP;2017;20;;;;;2021;21;;;;;2019.0;810.3984375
-1;118200;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;2428.0
-1;118300;RAINFOREST_RESIN;9996;1;9995;26;;;10002;9;10004;1;10005;26;9999.0;2428.0
-1;118300;KELP;2017;26;;;;;2021;27;;;;;2019.0;803.796875
-1;118400;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;2428.0
-1;118400;KELP;2018;30;;;;;2021;30;;;;;2019.5;799.48046875
-1;118500;KELP;2017;26;;;;;2018;1;2021;26;;;2017.5;805.703125
-1;118500;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;2428.0
-1;118600;KELP;2018;7;2017;31;;;2020;2;2021;29;;;2019.0;814.0546875
-1;118600;RAINFOREST_RESIN;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;2428.0
-1;118700;RAINFOREST_RESIN;9996;1;9995;26;;;10002;8;10004;1;10005;26;9999.0;2428.0
-1;118700;KELP;2017;17;;;;;2020;27;;;;;2018.5;827.6640625
-1;118800;RAINFOREST_RESIN;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;2428.0
-1;118800;KELP;2017;31;;;;;2020;31;;;;;2018.5;821.40625
-1;118900;KELP;2017;30;;;;;2020;25;;;;;2018.5;820.7734375
-1;118900;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;2428.0
-1;119000;KELP;2017;21;;;;;2020;21;;;;;2018.5;815.80859375
-1;119000;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;2428.0
-1;119100;RAINFOREST_RESIN;9996;2;9995;24;;;10002;8;10004;2;10005;24;9999.0;2428.0
-1;119100;KELP;2019;2;2017;26;;;2020;26;;;;;2019.5;818.3046875
-1;119200;RAINFOREST_RESIN;9998;2;9996;1;9995;25;10004;1;10005;25;;;10001.0;2428.0
-1;119200;KELP;2017;26;;;;;2020;26;;;;;2018.5;820.3515625
-1;119300;KELP;2017;25;;;;;2020;25;;;;;2018.5;825.9921875
-1;119300;RAINFOREST_RESIN;9995;25;;;;;9998;1;10002;1;10005;25;9996.5;2428.0
-1;119400;KELP;2017;31;;;;;2020;24;;;;;2018.5;823.8671875
-1;119400;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;2441.0
-1;119500;RAINFOREST_RESIN;9996;1;9995;25;;;10002;2;10004;1;10005;25;9999.0;2441.0
-1;119500;KELP;2017;26;;;;;2020;26;;;;;2018.5;822.8359375
-1;119600;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;2441.0
-1;119600;KELP;2017;28;;;;;2020;29;;;;;2018.5;828.9375
-1;119700;KELP;2017;34;;;;;2020;26;;;;;2018.5;826.921875
-1;119700;RAINFOREST_RESIN;9998;2;9996;1;9995;25;10004;1;10005;25;;;10001.0;2441.0
-1;119800;KELP;2018;4;2017;26;;;2019;7;2020;26;;;2018.5;828.953125
-1;119800;RAINFOREST_RESIN;10000;4;9998;8;9995;26;10005;26;;;;;10002.5;2441.0
-1;119900;RAINFOREST_RESIN;10002;1;9996;2;9995;26;10004;2;10005;26;;;10003.0;2441.0
-1;119900;KELP;2017;1;2016;26;;;2019;6;2020;28;;;2018.0;835.3046875
-1;120000;RAINFOREST_RESIN;10002;1;9996;2;9995;23;10004;2;10005;23;;;10003.0;2443.0
-1;120000;KELP;2015;25;;;;;2019;25;;;;;2017.0;876.265625
-1;120100;KELP;2015;22;;;;;2019;22;;;;;2017.0;881.0703125
-1;120100;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;2445.0
-1;120200;KELP;2014;24;;;;;2018;24;;;;;2016.0;907.828125
-1;120200;RAINFOREST_RESIN;10002;1;9996;1;9995;23;10004;1;10005;23;;;10003.0;2445.0
-1;120300;RAINFOREST_RESIN;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;2447.0
-1;120300;KELP;2015;6;2014;31;;;2018;31;;;;;2016.5;906.6171875
-1;120400;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;2453.0
-1;120400;KELP;2015;6;2014;25;;;2018;25;;;;;2016.5;910.8515625
-1;120500;KELP;2014;23;;;;;2015;3;2018;23;;;2014.5;910.65625
-1;120500;RAINFOREST_RESIN;9996;2;9995;21;;;10002;4;10004;2;10005;21;9999.0;2453.0
-1;120600;KELP;2015;4;2014;22;;;2018;22;;;;;2016.5;931.68359375
-1;120600;RAINFOREST_RESIN;9998;1;9995;22;;;10005;22;;;;;10001.5;2454.0
-1;120700;RAINFOREST_RESIN;9995;28;;;;;10005;28;;;;;10000.0;2454.0
-1;120700;KELP;2014;28;;;;;2018;28;;;;;2016.0;926.25390625
-1;120800;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;2454.0
-1;120800;KELP;2014;23;;;;;2018;23;;;;;2016.0;931.0546875
-1;120900;KELP;2014;23;;;;;2016;4;2017;23;;;2015.0;937.12890625
-1;120900;RAINFOREST_RESIN;9998;4;9995;23;;;10005;23;;;;;10001.5;2454.0
-1;121000;KELP;2013;24;;;;;2017;24;;;;;2015.0;960.49609375
-1;121000;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;2454.0
-1;121100;RAINFOREST_RESIN;9998;5;9996;2;9995;25;10004;2;10005;25;;;10001.0;2454.0
-1;121100;KELP;2013;26;;;;;2016;27;;;;;2014.5;966.67578125
-1;121200;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;2454.0
-1;121200;KELP;2013;29;;;;;2016;28;;;;;2014.5;981.9453125
-1;121300;KELP;2013;30;;;;;2016;22;;;;;2014.5;972.2734375
-1;121300;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;2454.0
-1;121400;KELP;2013;27;;;;;2015;4;2016;27;;;2014.0;980.33984375
-1;121400;RAINFOREST_RESIN;10002;5;9995;27;;;10005;27;;;;;10003.5;2454.0
-1;121500;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;2464.0
-1;121500;KELP;2013;29;;;;;2015;4;2016;29;;;2014.0;978.50390625
-1;121600;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;2464.0
-1;121600;KELP;2013;22;;;;;2015;2;2016;22;;;2014.0;973.2578125
-1;121700;KELP;2013;32;;;;;2016;27;;;;;2014.5;979.6796875
-1;121700;RAINFOREST_RESIN;9996;2;9995;25;;;10002;1;10004;2;10005;25;9999.0;2464.0
-1;121800;KELP;2012;31;;;;;2015;1;2016;30;;;2013.5;991.328125
-1;121800;RAINFOREST_RESIN;9996;1;9995;30;;;10002;3;10004;1;10005;30;9999.0;2464.0
-1;121900;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;2464.0
-1;121900;KELP;2015;1;2012;28;;;2016;28;;;;;2015.5;986.21484375
-1;122000;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;2464.0
-1;122000;KELP;2012;27;;;;;2014;1;2015;27;;;2013.0;1000.38671875
-1;122100;KELP;2012;25;;;;;2015;25;;;;;2013.5;996.88671875
-1;122100;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;2464.0
-1;122200;KELP;2012;27;;;;;2016;27;;;;;2014.0;990.91015625
-1;122200;RAINFOREST_RESIN;9998;10;9996;2;9995;25;10004;2;10005;25;;;10001.0;2464.0
-1;122300;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;2464.0
-1;122300;KELP;2013;3;2012;23;;;2016;23;;;;;2014.5;993.05859375
-1;122400;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;2464.0
-1;122400;KELP;2012;26;;;;;2016;26;;;;;2014.0;991.796875
