timestamp,bidPrice,askPrice,transportFees,exportTariff,importTariff,sugarPrice,sunlightIndex,day
1848200,624.0,625.5,2.000000000000001,10.0,-2.5,198.2680101032202,51.2,2
1848300,623.0,624.5,2.000000000000001,10.0,-2.5,198.32483614105172,51.21,2
1848400,622.0,623.5,2.000000000000001,10.0,-2.5,198.20113931523235,51.21,2
1848500,621.0,622.5,2.000000000000001,10.0,-2.5,197.99602876319727,51.21,2
1848600,622.0,623.5,2.000000000000001,10.0,-2.5,198.14764264450528,51.22,2
1848700,620.0,621.5,2.000000000000001,10.0,-2.5,197.8382811900111,51.22,2
1848800,622.5,624.0,2.000000000000001,10.0,-2.5,197.87581671329,51.22,2
1848900,619.0,620.5,2.000000000000001,10.0,-2.5,197.59761880288616,51.22,2
1849000,620.5,622.0,2.000000000000001,10.0,-2.5,197.5970726592066,51.22,2
1849100,621.5,623.0,2.000000000000001,10.0,-2.5,197.52891219804084,51.23,2
1849200,620.0,621.5,2.000000000000001,10.0,-2.5,197.4302020222974,51.23,2
1849300,625.5,627.0,2.000000000000001,10.0,-2.5,197.6160577329801,51.23,2
1849400,625.5,627.0,2.000000000000001,10.0,-2.5,197.5390461370824,51.24,2
1849500,622.5,624.0,2.000000000000001,10.0,-2.5,197.2208455897133,51.24,2
1849600,625.5,627.0,2.000000000000001,10.0,-2.5,197.4832034264684,51.24,2
1849700,623.5,625.0,2.000000000000001,10.0,-2.5,197.267013219278,51.24,2
1849800,620.0,621.5,2.000000000000001,10.0,-2.5,196.9666703138477,51.24,2
1849900,623.5,625.0,2.000000000000001,10.0,-2.5,197.2964313805134,51.25,2
1850000,621.5,623.0,2.000000000000001,10.0,-2.5,197.1068858906156,51.25,2
1850100,620.5,622.0,2.000000000000001,10.0,-2.5,196.9768606956736,51.25,2
1850200,621.5,623.0,2.000000000000001,10.0,-2.5,196.67554352039303,51.26,2
1850300,623.5,625.0,2.000000000000001,10.0,-2.5,197.0095965882376,51.26,2
1850400,626.5,628.0,2.000000000000001,10.0,-2.5,197.1815850106432,51.26,2
1850500,624.0,625.5,2.000000000000001,10.0,-2.5,196.70518452617543,51.26,2
1850600,625.5,627.0,2.000000000000001,10.0,-2.5,196.908166523858,51.26,2
1850700,629.0,630.5,2.000000000000001,10.0,-2.5,196.99598923274064,51.27,2
1850800,631.0,632.5,2.000000000000001,10.0,-2.5,197.23534728431963,51.27,2
1850900,634.0,635.5,2.000000000000001,10.0,-2.5,197.51684047982903,51.27,2
1851000,632.0,633.5,2.000000000000001,10.0,-2.5,197.3602646315676,51.28,2
1851100,631.5,633.0,2.000000000000001,10.0,-2.5,197.36815546749835,51.28,2
1851200,631.0,632.5,2.000000000000001,10.0,-2.5,197.2263237693747,51.28,2
1851300,627.5,629.0,2.000000000000001,10.0,-2.5,197.2455020661876,51.28,2
1851400,627.0,628.5,2.000000000000001,10.0,-2.5,197.0792247991752,51.28,2
1851500,627.0,629.0,2.000000000000001,10.0,-2.5,197.1212448139974,51.29,2
1851600,630.5,632.0,2.000000000000001,10.0,-2.5,197.3658825427404,51.29,2
1851700,630.0,631.5,2.000000000000001,10.0,-2.5,197.42801463457909,51.29,2
1851800,632.5,634.0,2.000000000000001,10.0,-2.5,197.49757601295127,51.3,2
1851900,633.0,634.5,2.000000000000001,10.0,-2.5,197.3613138954343,51.3,2
1852000,630.0,631.5,2.000000000000001,10.0,-2.5,197.3486221513241,51.3,2
1852100,628.5,630.0,2.000000000000001,10.0,-2.5,196.9694368358336,51.3,2
1852200,625.0,626.5,2.000000000000001,10.0,-2.5,196.9123580948417,51.3,2
1852300,625.0,627.0,2.000000000000001,10.0,-2.5,197.040226041821,51.31,2
1852400,622.5,624.0,2.000000000000001,10.0,-2.5,196.85994942049493,51.31,2
1852500,620.0,621.5,2.000000000000001,10.0,-2.5,196.809293124253,51.31,2
1852600,623.5,625.0,2.000000000000001,10.0,-2.5,196.93503203470712,51.32,2
1852700,624.5,626.0,2.000000000000001,10.0,-2.5,196.98489747724304,51.32,2
1852800,624.5,626.0,2.000000000000001,10.0,-2.5,197.06196616918984,51.32,2
1852900,625.0,626.5,2.000000000000001,10.0,-2.5,197.12659836557845,51.32,2
1853000,627.5,629.0,2.000000000000001,10.0,-2.5,197.20018986579595,51.32,2
1853100,629.5,631.0,2.000000000000001,10.0,-2.5,197.0658141683204,51.33,2
1853200,628.5,630.0,2.000000000000001,10.0,-2.5,197.0177903665991,51.33,2
1853300,630.5,632.0,2.000000000000001,10.0,-2.5,197.024516394158,51.33,2
1853400,636.5,638.0,2.000000000000001,10.0,-2.5,197.0591959214044,51.34,2
1853500,636.0,638.0,2.000000000000001,10.0,-2.5,197.0659807716721,51.34,2
1853600,639.5,641.0,2.000000000000001,10.0,-2.5,197.3673250815962,51.34,2
1853700,637.5,639.0,2.000000000000001,10.0,-2.5,197.2180457683021,51.34,2
1853800,640.5,642.0,2.000000000000001,10.0,-2.5,197.22512299498288,51.34,2
1853900,638.5,640.0,2.000000000000001,10.0,-2.5,197.15983667912883,51.35,2
1854000,638.0,639.5,2.000000000000001,10.0,-2.5,197.0247520517606,51.35,2
1854100,638.0,639.5,2.000000000000001,10.0,-2.5,196.9390969446937,51.35,2
1854200,634.5,636.0,2.000000000000001,10.0,-2.5,196.7638213526997,51.36,2
1854300,637.0,638.5,2.000000000000001,10.0,-2.5,196.82892783465084,51.36,2
1854400,635.0,636.5,2.000000000000001,10.0,-2.5,196.73667538680533,51.36,2
1854500,635.5,637.0,2.000000000000001,10.0,-2.5,196.8215297975055,51.36,2
1854600,635.0,636.5,2.000000000000001,10.0,-2.5,196.8130107829031,51.36,2
1854700,634.5,636.0,2.000000000000001,10.0,-2.5,196.86334155121395,51.37,2
1854800,635.5,637.0,2.000000000000001,10.0,-2.5,197.2261862766126,51.37,2
1854900,637.0,638.5,2.000000000000001,10.0,-2.5,197.2044725178631,51.37,2
1855000,640.0,641.5,2.000000000000001,10.0,-2.5,197.23637533946265,51.38,2
1855100,642.0,643.5,2.000000000000001,10.0,-2.5,197.3743450009928,51.38,2
1855200,639.5,641.0,2.000000000000001,10.0,-2.5,197.3000395336257,51.38,2
1855300,642.0,643.5,2.000000000000001,10.0,-2.5,197.32294878798945,51.38,2
1855400,643.5,645.0,2.000000000000001,10.0,-2.5,197.346318716644,51.38,2
1855500,642.5,644.0,2.000000000000001,10.0,-2.5,197.26736992431697,51.39,2
1855600,647.5,649.0,2.000000000000001,10.0,-2.5,197.69394327915103,51.39,2
1855700,644.5,646.0,2.000000000000001,10.0,-2.5,197.65063611050968,51.39,2
1855800,641.5,643.0,2.000000000000001,10.0,-2.5,197.5537496986262,51.4,2
1855900,641.0,642.5,2.000000000000001,10.0,-2.5,197.2838578599012,51.4,2
1856000,641.0,642.5,2.000000000000001,10.0,-2.5,197.02837486077405,51.4,2
1856100,642.0,643.5,2.000000000000001,10.0,-2.5,197.0693462768352,51.4,2
1856200,643.0,644.5,2.000000000000001,10.0,-2.5,197.39643748166907,51.4,2
1856300,642.5,644.0,2.000000000000001,10.0,-2.5,197.44837144637012,51.41,2
1856400,646.0,647.5,2.000000000000001,10.0,-2.5,197.5867155436364,51.41,2
1856500,647.0,648.5,2.000000000000001,10.0,-2.5,197.63775765036465,51.41,2
1856600,646.5,648.5,2.000000000000001,10.0,-2.5,197.99021255701768,51.42,2
1856700,649.0,650.5,2.000000000000001,10.0,-2.5,198.19410008781443,51.42,2
1856800,648.5,650.5,2.000000000000001,10.0,-2.5,198.1825581869389,51.42,2
1856900,648.0,649.5,2.000000000000001,10.0,-2.5,198.220588183998,51.42,2
1857000,645.5,647.0,2.000000000000001,10.0,-2.5,198.12322347882247,51.42,2
1857100,647.0,648.5,2.000000000000001,10.0,-2.5,197.90897422286727,51.43,2
1857200,645.5,647.0,2.000000000000001,10.0,-2.5,198.1020034147332,51.43,2
1857300,643.5,645.0,2.000000000000001,10.0,-2.5,198.1236744638792,51.43,2
1857400,646.5,648.0,2.000000000000001,10.0,-2.5,198.23332614768532,51.44,2
1857500,644.0,645.5,2.000000000000001,10.0,-2.5,198.11279433623443,51.44,2
1857600,646.0,647.5,2.000000000000001,10.0,-2.5,198.47605139727577,51.44,2
1857700,649.0,650.5,2.000000000000001,10.0,-2.5,198.72407072364723,51.44,2
1857800,651.0,652.5,2.000000000000001,10.0,-2.5,199.05234530403465,51.44,2
1857900,649.5,651.0,2.000000000000001,10.0,-2.5,198.606855807591,51.45,2
1858000,649.0,650.5,2.000000000000001,10.0,-2.5,198.4904377720489,51.45,2
1858100,643.0,644.5,2.000000000000001,10.0,-2.5,198.40505747466543,51.45,2
1858200,643.5,645.0,2.000000000000001,10.0,-2.5,198.3673695508918,51.46,2
1858300,643.5,645.0,2.000000000000001,10.0,-2.5,198.37751398727568,51.46,2
1858400,644.0,645.5,2.000000000000001,10.0,-2.5,198.4978952227869,51.46,2
1858500,648.0,649.5,2.000000000000001,10.0,-2.5,198.70670046304767,51.46,2
1858600,652.5,654.0,2.000000000000001,10.0,-2.5,198.7460398092433,51.46,2
1858700,652.0,653.5,2.000000000000001,10.0,-2.5,198.5886986000004,51.47,2
1858800,652.0,653.5,2.000000000000001,10.0,-2.5,198.58834927727983,51.47,2
1858900,652.0,653.5,2.000000000000001,10.0,-2.5,198.53970878254336,51.47,2
1859000,656.0,657.5,2.000000000000001,10.0,-2.5,198.6953833614595,51.48,2
1859100,656.5,658.0,2.000000000000001,10.0,-2.5,198.8303474942657,51.48,2
1859200,654.5,656.0,2.000000000000001,10.0,-2.5,198.5260812009093,51.48,2
1859300,655.5,657.0,2.000000000000001,10.0,-2.5,198.5637437031424,51.48,2
1859400,655.0,656.5,2.000000000000001,10.0,-2.5,198.6518747187472,51.48,2
1859500,658.5,660.0,2.000000000000001,10.0,-2.5,198.80485590794,51.49,2
1859600,659.0,660.5,2.000000000000001,10.0,-2.5,198.74275597516865,51.49,2
1859700,656.0,657.5,2.000000000000001,10.0,-2.5,198.61718534991007,51.49,2
1859800,658.0,659.5,2.000000000000001,10.0,-2.5,198.9386295201119,51.5,2
1859900,655.0,656.5,2.000000000000001,10.0,-2.5,198.5701834551488,51.5,2
1860000,652.5,654.0,2.000000000000001,10.0,-2.5,198.72358986667487,51.5,2
1860100,651.5,653.0,2.000000000000001,10.0,-2.5,199.0243508144737,51.5,2
1860200,651.0,653.0,2.000000000000001,10.0,-2.5,199.07926399712417,51.5,2
1860300,650.0,651.5,2.000000000000001,10.0,-2.5,198.6374267894955,51.51,2
1860400,652.0,653.5,2.000000000000001,10.0,-2.5,198.75717845900152,51.51,2
1860500,653.0,654.5,2.000000000000001,10.0,-2.5,198.4991730717425,51.51,2
1860600,653.0,654.5,2.000000000000001,10.0,-2.5,198.29367703688297,51.52,2
1860700,654.0,655.5,2.000000000000001,10.0,-2.5,198.11469429730812,51.52,2
1860800,653.0,654.5,2.000000000000001,10.0,-2.5,198.03459777750763,51.52,2
1860900,652.5,654.5,2.000000000000001,10.0,-2.5,197.8080694811884,51.52,2
1861000,650.5,652.0,2.000000000000001,10.0,-2.5,197.7818258459499,51.52,2
1861100,651.5,653.0,2.000000000000001,10.0,-2.5,197.80872864838028,51.53,2
1861200,651.0,653.0,2.000000000000001,10.0,-2.5,197.99329909278407,51.53,2
1861300,652.5,654.0,2.000000000000001,10.0,-2.5,197.72462082114265,51.53,2
1861400,645.5,647.0,2.000000000000001,10.0,-2.5,197.39996408352772,51.54,2
1861500,647.5,649.0,2.000000000000001,10.0,-2.5,197.5708982288969,51.54,2
1861600,649.5,651.0,2.000000000000001,10.0,-2.5,197.65124022565337,51.54,2
1861700,651.5,653.0,2.000000000000001,10.0,-2.5,197.702635566756,51.54,2
1861800,650.0,651.5,2.000000000000001,10.0,-2.5,197.8977019091722,51.54,2
1861900,647.0,648.5,2.000000000000001,10.0,-2.5,197.8581921441224,51.55,2
1862000,648.5,650.0,2.000000000000001,10.0,-2.5,197.9103898052273,51.55,2
1862100,654.0,655.5,2.000000000000001,10.0,-2.5,198.05150292119987,51.55,2
1862200,655.0,656.5,2.000000000000001,10.0,-2.5,198.01055958745016,51.56,2
1862300,661.0,662.5,2.000000000000001,10.0,-2.5,198.08041060702496,51.56,2
1862400,657.5,659.0,2.000000000000001,10.0,-2.5,197.8284488024397,51.56,2
1862500,660.0,661.5,2.000000000000001,10.0,-2.5,197.8358361721269,51.56,2
1862600,655.0,656.5,2.000000000000001,10.0,-2.5,197.6999446785862,51.56,2
1862700,656.5,658.0,2.000000000000001,10.0,-2.5,197.5236455830825,51.57,2
1862800,656.5,658.0,2.000000000000001,10.0,-2.5,197.570229556522,51.57,2
1862900,656.0,657.5,2.000000000000001,10.0,-2.5,197.4262065913705,51.57,2
1863000,656.5,658.0,2.000000000000001,10.0,-2.5,197.45832469279105,51.58,2
1863100,656.5,658.5,2.000000000000001,10.0,-2.5,197.3197313194818,51.58,2
1863200,656.5,658.0,2.000000000000001,10.0,-2.5,197.25376705113888,51.58,2
1863300,661.5,663.0,2.000000000000001,10.0,-2.5,197.6539166572153,51.58,2
1863400,663.5,665.0,2.000000000000001,10.0,-2.5,197.88415875019743,51.58,2
1863500,665.0,666.5,2.000000000000001,10.0,-2.5,197.8925808475813,51.59,2
1863600,662.0,663.5,2.000000000000001,10.0,-2.5,197.91597420020727,51.59,2
1863700,660.0,661.5,2.000000000000001,10.0,-2.5,197.74124066051945,51.59,2
1863800,659.5,661.0,2.000000000000001,10.0,-2.5,197.88346793350448,51.6,2
1863900,660.5,662.0,2.000000000000001,10.0,-2.5,198.04419586178187,51.6,2
1864000,654.5,656.0,2.000000000000001,10.0,-2.5,198.0272205085048,51.6,2
1864100,654.5,656.0,2.000000000000001,10.0,-2.5,198.0040773893253,51.6,2
1864200,659.0,660.5,2.000000000000001,10.0,-2.5,198.25404676945064,51.6,2
1864300,659.5,661.0,2.000000000000001,10.0,-2.5,198.23623454356107,51.61,2
1864400,657.5,659.0,2.000000000000001,10.0,-2.5,198.29465132368267,51.61,2
1864500,656.0,657.5,2.000000000000001,10.0,-2.5,198.34271973447568,51.61,2
1864600,658.5,660.0,2.000000000000001,10.0,-2.5,198.546329652968,51.62,2
1864700,661.0,662.5,2.000000000000001,10.0,-2.5,198.67959586796883,51.62,2
1864800,664.0,665.5,2.000000000000001,10.0,-2.5,198.915690776332,51.62,2
1864900,661.0,662.5,2.000000000000001,10.0,-2.5,198.67863175757847,51.62,2
1865000,658.5,660.0,2.000000000000001,10.0,-2.5,198.4756015198344,51.62,2
1865100,658.0,659.5,2.000000000000001,10.0,-2.5,198.2281149322508,51.63,2
1865200,653.0,654.5,2.000000000000001,10.0,-2.5,197.84403953632275,51.63,2
1865300,653.0,654.5,2.000000000000001,10.0,-2.5,197.9240079477477,51.63,2
1865400,652.5,654.0,2.000000000000001,10.0,-2.5,198.13183155474545,51.64,2
1865500,653.5,655.0,2.000000000000001,10.0,-2.5,198.0602193973913,51.64,2
1865600,658.5,660.0,2.000000000000001,10.0,-2.5,198.10411831549897,51.64,2
1865700,661.0,662.5,2.000000000000001,10.0,-2.5,198.59003154396623,51.64,2
1865800,658.0,659.5,2.000000000000001,10.0,-2.5,198.34614673445864,51.64,2
1865900,660.5,662.0,2.000000000000001,10.0,-2.5,198.4421172064539,51.65,2
1866000,666.0,667.5,2.000000000000001,10.0,-2.5,198.5932698874172,51.65,2
1866100,665.0,666.5,2.000000000000001,10.0,-2.5,198.8659731083344,51.65,2
1866200,666.0,667.5,2.000000000000001,10.0,-2.5,199.0138432735638,51.66,2
1866300,664.5,666.0,2.000000000000001,10.0,-2.5,198.9364238256888,51.66,2
1866400,664.0,665.5,2.000000000000001,10.0,-2.5,198.884066951896,51.66,2
1866500,667.0,668.5,2.000000000000001,10.0,-2.5,199.16397110054672,51.66,2
1866600,663.5,665.0,2.000000000000001,10.0,-2.5,198.8093086100646,51.66,2
1866700,665.0,666.5,2.000000000000001,10.0,-2.5,198.8286741845721,51.67,2
1866800,669.0,670.5,2.000000000000001,10.0,-2.5,198.90437096294173,51.67,2
1866900,667.5,669.0,2.000000000000001,10.0,-2.5,198.76661889319504,51.67,2
1867000,672.0,673.5,2.000000000000001,10.0,-2.5,199.10248672253005,51.68,2
1867100,669.0,670.5,2.000000000000001,10.0,-2.5,198.72227340059945,51.68,2
1867200,665.0,666.5,2.000000000000001,10.0,-2.5,198.4601200424598,51.68,2
1867300,665.5,667.0,2.000000000000001,10.0,-2.5,198.39545753469528,51.68,2
1867400,667.5,669.0,2.000000000000001,10.0,-2.5,198.470567964406,51.68,2
1867500,670.5,672.0,2.000000000000001,10.0,-2.5,198.85680570850724,51.69,2
1867600,670.5,672.0,2.000000000000001,10.0,-2.5,198.8285941289089,51.69,2
1867700,672.0,673.5,2.000000000000001,10.0,-2.5,199.0084860922852,51.69,2
1867800,667.0,668.5,2.000000000000001,10.0,-2.5,198.97745584682423,51.7,2
1867900,668.0,669.5,2.000000000000001,10.0,-2.5,199.05234918705943,51.7,2
1868000,666.5,668.0,2.000000000000001,10.0,-2.5,199.06772377023444,51.7,2
1868100,668.5,670.0,2.000000000000001,10.0,-2.5,199.1056950215592,51.7,2
1868200,669.0,670.5,2.000000000000001,10.0,-2.5,199.0900717322052,51.7,2
1868300,667.5,669.0,2.000000000000001,10.0,-2.5,198.81043310093227,51.71,2
1868400,668.5,670.0,2.000000000000001,10.0,-2.5,198.8997491785335,51.71,2
1868500,665.0,666.5,2.000000000000001,10.0,-2.5,198.44710823815976,51.71,2
1868600,663.0,664.5,2.000000000000001,10.0,-2.5,198.2879347862476,51.72,2
1868700,664.0,665.5,2.000000000000001,10.0,-2.5,198.3182557949532,51.72,2
1868800,662.5,664.0,2.000000000000001,10.0,-2.5,198.12903182619647,51.72,2
1868900,660.5,662.0,2.000000000000001,10.0,-2.5,198.1171649291445,51.72,2
1869000,662.5,664.0,2.000000000000001,10.0,-2.5,198.2520359567281,51.72,2
1869100,657.5,659.0,2.000000000000001,10.0,-2.5,197.98865654287965,51.73,2
1869200,656.5,658.0,2.000000000000001,10.0,-2.5,197.67947381650623,51.73,2
1869300,656.0,657.5,2.000000000000001,10.0,-2.5,197.46768738111228,51.73,2
1869400,653.0,654.5,2.000000000000001,10.0,-2.5,197.2363897835996,51.74,2
1869500,656.5,658.0,2.000000000000001,10.0,-2.5,197.4340888887216,51.74,2
1869600,656.0,657.5,2.000000000000001,10.0,-2.5,197.356006152971,51.74,2
1869700,653.5,655.0,2.000000000000001,10.0,-2.5,197.4348533553286,51.74,2
1869800,653.5,655.0,2.000000000000001,10.0,-2.5,197.09504092477653,51.74,2
1869900,655.5,657.0,2.000000000000001,10.0,-2.5,197.172543333672,51.75,2
1870000,656.0,657.5,2.000000000000001,10.0,-2.5,197.10765565108136,51.75,2
1870100,653.0,654.5,2.000000000000001,10.0,-2.5,197.17236981311663,51.75,2
1870200,656.5,658.0,2.000000000000001,10.0,-2.5,197.30578186129588,51.76,2
1870300,656.5,658.0,2.000000000000001,10.0,-2.5,197.46774465834275,51.76,2
1870400,654.0,655.5,2.000000000000001,10.0,-2.5,197.1552425082089,51.76,2
1870500,657.0,658.5,2.000000000000001,10.0,-2.5,197.2491999381668,51.76,2
1870600,656.5,658.0,2.000000000000001,10.0,-2.5,197.2674515964788,51.76,2
1870700,657.0,658.5,2.000000000000001,10.0,-2.5,197.31328242838364,51.77,2
1870800,657.5,659.0,2.000000000000001,10.0,-2.5,197.31769724921952,51.77,2
1870900,657.0,658.5,2.000000000000001,10.0,-2.5,197.4228181537,51.77,2
1871000,655.0,656.5,2.000000000000001,10.0,-2.5,197.43112005902057,51.78,2
1871100,652.5,654.0,2.000000000000001,10.0,-2.5,197.3725723017231,51.78,2
1871200,653.0,654.5,2.000000000000001,10.0,-2.5,197.70685252347343,51.78,2
1871300,650.5,652.0,2.000000000000001,10.0,-2.5,197.5858123376733,51.78,2
1871400,650.0,652.0,2.000000000000001,10.0,-2.5,197.44883813418704,51.78,2
1871500,649.0,650.5,2.000000000000001,10.0,-2.5,197.4237528464378,51.79,2
1871600,646.5,648.0,2.000000000000001,10.0,-2.5,197.25917337601425,51.79,2
1871700,646.0,647.5,2.000000000000001,10.0,-2.5,197.27691322873804,51.79,2
1871800,644.5,646.0,2.000000000000001,10.0,-2.5,197.2269763287487,51.8,2
1871900,639.0,640.5,2.000000000000001,10.0,-2.5,196.9490751211981,51.8,2
1872000,637.5,639.0,2.000000000000001,10.0,-2.5,196.6008446253522,51.8,2
1872100,632.5,634.0,2.000000000000001,10.0,-2.5,196.41312431909543,51.8,2
1872200,630.5,632.0,2.000000000000001,10.0,-2.5,196.264209894492,51.8,2
1872300,631.0,632.5,2.000000000000001,10.0,-2.5,196.14174299522253,51.81,2
1872400,632.0,633.5,2.000000000000001,10.0,-2.5,196.1371289928504,51.81,2
1872500,629.0,630.5,2.000000000000001,10.0,-2.5,195.9048590901701,51.81,2
1872600,631.5,633.0,2.000000000000001,10.0,-2.5,195.9420249332624,51.82,2
1872700,630.5,632.0,2.000000000000001,10.0,-2.5,195.64142176747345,51.82,2
1872800,628.5,630.0,2.000000000000001,10.0,-2.5,195.4130058899825,51.82,2
1872900,627.0,628.5,2.000000000000001,10.0,-2.5,195.6872815294749,51.82,2
1873000,628.0,629.5,2.000000000000001,10.0,-2.5,195.298100480068,51.82,2
1873100,625.0,626.5,2.000000000000001,10.0,-2.5,194.9905162475993,51.83,2
1873200,625.5,627.0,2.000000000000001,10.0,-2.5,195.25529001850128,51.83,2
1873300,624.0,625.5,2.000000000000001,10.0,-2.5,195.17328421848387,51.83,2
1873400,622.5,624.0,2.000000000000001,10.0,-2.5,195.4514396486448,51.84,2
1873500,620.0,621.5,2.000000000000001,10.0,-2.5,195.56922326541576,51.84,2
1873600,618.0,619.5,2.000000000000001,10.0,-2.5,195.4989491180876,51.84,2
1873700,618.0,619.5,2.000000000000001,10.0,-2.5,195.29369935839887,51.84,2
1873800,621.5,623.0,2.000000000000001,10.0,-2.5,195.64398058466963,51.84,2
1873900,623.5,625.0,2.000000000000001,10.0,-2.5,195.73318071474367,51.85,2
1874000,624.0,625.5,2.000000000000001,10.0,-2.5,195.73808234470212,51.85,2
1874100,625.5,627.0,2.000000000000001,10.0,-2.5,195.9417049167353,51.85,2
1874200,624.0,625.5,2.000000000000001,10.0,-2.5,195.87901393387008,51.86,2
1874300,622.0,623.5,2.000000000000001,10.0,-2.5,195.890767826804,51.86,2
1874400,621.5,623.0,2.000000000000001,10.0,-2.5,195.7350826473286,51.86,2
1874500,619.0,620.5,2.000000000000001,10.0,-2.5,195.4230151162246,51.86,2
1874600,617.0,618.5,2.000000000000001,10.0,-2.5,195.03312507865647,51.86,2
1874700,618.0,619.5,2.000000000000001,10.0,-2.5,195.3198202913478,51.87,2
1874800,615.5,617.0,2.000000000000001,10.0,-2.5,195.11024232739425,51.87,2
1874900,617.0,618.5,2.000000000000001,10.0,-2.5,195.3304080838304,51.87,2
1875000,614.0,615.5,2.000000000000001,10.0,-2.5,195.2502480047704,51.88,2
1875100,614.0,615.5,2.000000000000001,10.0,-2.5,195.41374434675865,51.88,2
1875200,610.0,611.5,2.000000000000001,10.0,-2.5,195.04098848339163,51.88,2
1875300,611.5,613.0,2.000000000000001,10.0,-2.5,195.3276151039463,51.88,2
1875400,611.5,613.0,2.000000000000001,10.0,-2.5,195.31746378555093,51.88,2
1875500,613.0,614.5,2.000000000000001,10.0,-2.5,195.334586569062,51.89,2
1875600,615.0,616.5,2.000000000000001,10.0,-2.5,195.3690158196128,51.89,2
1875700,614.0,615.5,2.000000000000001,10.0,-2.5,195.32990681792404,51.89,2
1875800,612.5,614.0,2.000000000000001,10.0,-2.5,195.0041768471512,51.9,2
1875900,614.0,615.5,2.000000000000001,10.0,-2.5,195.02540072393208,51.9,2
1876000,614.0,615.5,2.000000000000001,10.0,-2.5,194.74970819123507,51.9,2
1876100,608.0,609.5,2.000000000000001,10.0,-2.5,194.6741996208081,51.9,2
1876200,610.5,612.0,2.000000000000001,10.0,-2.5,194.8966376289556,51.9,2
1876300,609.5,611.0,2.000000000000001,10.0,-2.5,195.04089669202165,51.91,2
1876400,611.5,613.0,2.000000000000001,10.0,-2.5,195.1605148785504,51.91,2
1876500,613.0,614.5,2.000000000000001,10.0,-2.5,195.2164881291928,51.91,2
1876600,612.5,614.0,2.000000000000001,10.0,-2.5,195.1222825783209,51.92,2
1876700,610.0,611.5,2.000000000000001,10.0,-2.5,195.0173155678525,51.92,2
1876800,609.5,611.0,2.000000000000001,10.0,-2.5,194.87990332341303,51.92,2
1876900,609.0,610.5,2.000000000000001,10.0,-2.5,194.7683225495693,51.92,2
1877000,606.5,608.0,2.000000000000001,10.0,-2.5,194.87350178244645,51.92,2
1877100,609.5,611.0,2.000000000000001,10.0,-2.5,195.2745594016044,51.93,2
1877200,608.0,609.5,2.000000000000001,10.0,-2.5,195.112333210123,51.93,2
1877300,607.5,609.5,2.000000000000001,10.0,-2.5,194.9929918284674,51.93,2
1877400,611.5,613.0,2.000000000000001,10.0,-2.5,195.51169915669064,51.94,2
1877500,614.5,616.0,2.000000000000001,10.0,-2.5,195.65985166158708,51.94,2
1877600,619.5,621.0,2.000000000000001,10.0,-2.5,195.82543126359548,51.94,2
1877700,616.5,618.0,2.000000000000001,10.0,-2.5,196.0880749435716,51.94,2
1877800,616.0,617.5,2.000000000000001,10.0,-2.5,196.00643154494443,51.94,2
1877900,619.5,621.0,2.000000000000001,10.0,-2.5,196.01580372640643,51.95,2
1878000,618.0,619.5,2.000000000000001,10.0,-2.5,195.82748430892264,51.95,2
1878100,615.0,616.5,2.000000000000001,10.0,-2.5,195.6675199564088,51.95,2
1878200,620.0,621.5,2.000000000000001,10.0,-2.5,195.98666336349515,51.96,2
1878300,622.5,624.0,2.000000000000001,10.0,-2.5,196.06937499021603,51.96,2
1878400,618.0,619.5,2.000000000000001,10.0,-2.5,195.99402892664853,51.96,2
1878500,619.0,620.5,2.000000000000001,10.0,-2.5,196.22375375888345,51.96,2
1878600,619.5,621.0,2.000000000000001,10.0,-2.5,196.3017312111141,51.96,2
1878700,617.5,619.0,2.000000000000001,10.0,-2.5,196.03283870739983,51.97,2
1878800,617.0,618.5,2.000000000000001,10.0,-2.5,195.86403889469585,51.97,2
1878900,619.0,620.5,2.000000000000001,10.0,-2.5,196.3768791094172,51.97,2
1879000,620.0,621.5,2.000000000000001,10.0,-2.5,196.4429600363457,51.98,2
1879100,622.0,623.5,2.000000000000001,10.0,-2.5,196.65667055380763,51.98,2
1879200,620.5,622.0,2.000000000000001,10.0,-2.5,196.770133414797,51.98,2
1879300,624.5,626.0,2.000000000000001,10.0,-2.5,197.1971229597561,51.98,2
1879400,623.0,624.5,2.000000000000001,10.0,-2.5,197.2099015564959,51.98,2
1879500,623.0,624.5,2.000000000000001,10.0,-2.5,197.3043258229624,51.99,2
1879600,620.0,621.5,2.000000000000001,10.0,-2.5,197.2649690778709,51.99,2
1879700,618.0,619.5,2.000000000000001,10.0,-2.5,197.0954074879259,51.99,2
1879800,617.5,619.5,2.000000000000001,10.0,-2.5,196.9076687961036,52.0,2
1879900,616.5,618.0,2.000000000000001,10.0,-2.5,196.7908945742845,52.0,2
1880000,618.5,620.0,2.000000000000001,10.0,-2.5,196.8966759880832,52.0,2
1880100,617.5,619.0,2.000000000000001,10.0,-2.5,196.82345278806548,52.0,2
1880200,616.0,617.5,2.000000000000001,10.0,-2.5,196.69921823490145,52.0,2
1880300,614.0,615.5,2.000000000000001,10.0,-2.5,196.72208600182424,52.01,2
1880400,616.5,618.0,2.000000000000001,10.0,-2.5,197.00410164758628,52.01,2
1880500,615.0,616.5,2.000000000000001,10.0,-2.5,196.98616872778305,52.01,2
1880600,614.0,615.5,2.000000000000001,10.0,-2.5,196.9932554083757,52.02,2
